ID,RegioS,Perioden,Bevolkingsdichtheid_57
12466,GM0082,1999JJ00,163
12467,GM0082,2000JJ00,165
12468,GM0082,2001JJ00,166
12469,GM0082,2002JJ00,169
12470,GM0082,2003JJ00,174
12471,GM0082,2004JJ00,175
12472,GM0082,2005JJ00,176
12473,GM0082,2006JJ00,176
12474,GM0082,2007JJ00,176
12475,GM0082,2008JJ00,176
12476,GM0082,2009JJ00,178
12477,GM0082,2010JJ00,179
12478,GM0082,2011JJ00,179
12479,GM0082,2012JJ00,179
12480,GM0082,2013JJ00,179
12481,GM0082,2014JJ00,
12482,GM0082,2015JJ00,
12483,GM0082,2016JJ00,
12484,GM0082,2017JJ00,
12485,GM0082,2018JJ00,
12486,GM0082,2019JJ00,
12487,GM0082,2020JJ00,
12488,GM0082,2021JJ00,
12489,GM0082,2022JJ00,
12490,GM0082,2023JJ00,
12491,GM0082,2024JJ00,
12492,GM0082,2025JJ00,
12493,GM1640,1995JJ00,
12494,GM1640,1996JJ00,
12495,GM1640,1997JJ00,
12496,GM1640,1998JJ00,
12497,GM1640,1999JJ00,
12498,GM1640,2000JJ00,
12499,GM1640,2001JJ00,
12500,GM1640,2002JJ00,
12501,GM1640,2003JJ00,
12502,GM1640,2004JJ00,
12503,GM1640,2005JJ00,
12504,GM1640,2006JJ00,
12505,GM1640,2007JJ00,226
12506,GM1640,2008JJ00,226
12507,GM1640,2009JJ00,226
12508,GM1640,2010JJ00,226
12509,GM1640,2011JJ00,225
12510,GM1640,2012JJ00,224
12511,GM1640,2013JJ00,224
12512,GM1640,2014JJ00,222
12513,GM1640,2015JJ00,223
12514,GM1640,2016JJ00,222
12515,GM1640,2017JJ00,220
12516,GM1640,2018JJ00,220
12517,GM1640,2019JJ00,219
12518,GM1640,2020JJ00,220
12519,GM1640,2021JJ00,222
12520,GM1640,2022JJ00,221
12521,GM1640,2023JJ00,222
12522,GM1640,2024JJ00,222
12523,GM1640,2025JJ00,222
12524,GM0327,1995JJ00,456
12525,GM0327,1996JJ00,460
12526,GM0327,1997JJ00,454
12527,GM0327,1998JJ00,477
12528,GM0327,1999JJ00,485
12529,GM0327,2000JJ00,490
12530,GM0327,2001JJ00,492
12531,GM0327,2002JJ00,495
12532,GM0327,2003JJ00,494
12533,GM0327,2004JJ00,496
12534,GM0327,2005JJ00,494
12535,GM0327,2006JJ00,492
12536,GM0327,2007JJ00,488
12537,GM0327,2008JJ00,486
12538,GM0327,2009JJ00,487
12539,GM0327,2010JJ00,491
12540,GM0327,2011JJ00,488
12541,GM0327,2012JJ00,493
12542,GM0327,2013JJ00,494
12543,GM0327,2014JJ00,495
12544,GM0327,2015JJ00,496
12545,GM0327,2016JJ00,500
12546,GM0327,2017JJ00,506
12547,GM0327,2018JJ00,508
12548,GM0327,2019JJ00,513
12549,GM0327,2020JJ00,519
12550,GM0327,2021JJ00,522
12551,GM0327,2022JJ00,525
12552,GM0327,2023JJ00,538
12553,GM0327,2024JJ00,541
12554,GM0327,2025JJ00,545
12555,GM0260,1995JJ00,251
12556,GM0260,1996JJ00,255
12557,GM0260,1997JJ00,255
12558,GM0260,1998JJ00,255
12559,GM0260,1999JJ00,257
12560,GM0260,2000JJ00,259
12561,GM0260,2001JJ00,261
12562,GM0260,2002JJ00,262
12563,GM0260,2003JJ00,263
12564,GM0260,2004JJ00,265
12565,GM0260,2005JJ00,
12566,GM0260,2006JJ00,
12567,GM0260,2007JJ00,
12568,GM0260,2008JJ00,
12569,GM0260,2009JJ00,
12570,GM0260,2010JJ00,
12571,GM0260,2011JJ00,
12572,GM0260,2012JJ00,
12573,GM0260,2013JJ00,
12574,GM0260,2014JJ00,
12575,GM0260,2015JJ00,
12576,GM0260,2016JJ00,
12577,GM0260,2017JJ00,
12578,GM0260,2018JJ00,
12579,GM0260,2019JJ00,
12580,GM0260,2020JJ00,
12581,GM0260,2021JJ00,
12582,GM0260,2022JJ00,
12583,GM0260,2023JJ00,
12584,GM0260,2024JJ00,
12585,GM0260,2025JJ00,
12586,GM1673,1995JJ00,231
12587,GM1673,1996JJ00,231
12588,GM1673,1997JJ00,230
12589,GM1673,1998JJ00,230
12590,GM1673,1999JJ00,229
12591,GM1673,2000JJ00,227
12592,GM1673,2001JJ00,224
12593,GM1673,2002JJ00,222
12594,GM1673,2003JJ00,222
12595,GM1673,2004JJ00,222
12596,GM1673,2005JJ00,223
12597,GM1673,2006JJ00,224
12598,GM1673,2007JJ00,
12599,GM1673,2008JJ00,
12600,GM1673,2009JJ00,
12601,GM1673,2010JJ00,
12602,GM1673,2011JJ00,
12603,GM1673,2012JJ00,
12604,GM1673,2013JJ00,
12605,GM1673,2014JJ00,
12606,GM1673,2015JJ00,
12607,GM1673,2016JJ00,
12608,GM1673,2017JJ00,
12609,GM1673,2018JJ00,
12610,GM1673,2019JJ00,
12611,GM1673,2020JJ00,
12612,GM1673,2021JJ00,
12613,GM1673,2022JJ00,
12614,GM1673,2023JJ00,
12615,GM1673,2024JJ00,
12616,GM1673,2025JJ00,
12617,GM0806,1995JJ00,240
12618,GM0806,1996JJ00,
12619,GM0806,1997JJ00,
12620,GM0806,1998JJ00,
12621,GM0806,1999JJ00,
12622,GM0806,2000JJ00,
12623,GM0806,2001JJ00,
12624,GM0806,2002JJ00,
12625,GM0806,2003JJ00,
12626,GM0806,2004JJ00,
12627,GM0806,2005JJ00,
12628,GM0806,2006JJ00,
12629,GM0806,2007JJ00,
12630,GM0806,2008JJ00,
12631,GM0806,2009JJ00,
12632,GM0806,2010JJ00,
12633,GM0806,2011JJ00,
12634,GM0806,2012JJ00,
12635,GM0806,2013JJ00,
12636,GM0806,2014JJ00,
12637,GM0806,2015JJ00,
12638,GM0806,2016JJ00,
12639,GM0806,2017JJ00,
12640,GM0806,2018JJ00,
12641,GM0806,2019JJ00,
12642,GM0806,2020JJ00,
12643,GM0806,2021JJ00,
12644,GM0806,2022JJ00,
12645,GM0806,2023JJ00,
12646,GM0806,2024JJ00,
12647,GM0806,2025JJ00,
12648,GM0261,1995JJ00,191
12649,GM0261,1996JJ00,195
12650,GM0261,1997JJ00,200
12651,GM0261,1998JJ00,207
12652,GM0261,1999JJ00,
12653,GM0261,2000JJ00,
12654,GM0261,2001JJ00,
12655,GM0261,2002JJ00,
12656,GM0261,2003JJ00,
12657,GM0261,2004JJ00,
12658,GM0261,2005JJ00,
12659,GM0261,2006JJ00,
12660,GM0261,2007JJ00,
12661,GM0261,2008JJ00,
12662,GM0261,2009JJ00,
12663,GM0261,2010JJ00,
12664,GM0261,2011JJ00,
12665,GM0261,2012JJ00,
12666,GM0261,2013JJ00,
12667,GM0261,2014JJ00,
12668,GM0261,2015JJ00,
12669,GM0261,2016JJ00,
12670,GM0261,2017JJ00,
12671,GM0261,2018JJ00,
12672,GM0261,2019JJ00,
12673,GM0261,2020JJ00,
12674,GM0261,2021JJ00,
12675,GM0261,2022JJ00,
12676,GM0261,2023JJ00,
12677,GM0261,2024JJ00,
12678,GM0261,2025JJ00,
12679,GM0552,1995JJ00,1180
12680,GM0552,1996JJ00,1193
12681,GM0552,1997JJ00,1243
12682,GM0552,1998JJ00,1268
12683,GM0552,1999JJ00,1272
12684,GM0552,2000JJ00,1289
12685,GM0552,2001JJ00,1288
12686,GM0552,2002JJ00,1306
12687,GM0552,2003JJ00,1321
12688,GM0552,2004JJ00,
12689,GM0552,2005JJ00,
12690,GM0552,2006JJ00,
12691,GM0552,2007JJ00,
12692,GM0552,2008JJ00,
12693,GM0552,2009JJ00,
12694,GM0552,2010JJ00,
12695,GM0552,2011JJ00,
12696,GM0552,2012JJ00,
12697,GM0552,2013JJ00,
12698,GM0552,2014JJ00,
12699,GM0552,2015JJ00,
12700,GM0552,2016JJ00,
12701,GM0552,2017JJ00,
12702,GM0552,2018JJ00,
12703,GM0552,2019JJ00,
12704,GM0552,2020JJ00,
12705,GM0552,2021JJ00,
12706,GM0552,2022JJ00,
12707,GM0552,2023JJ00,
12708,GM0552,2024JJ00,
12709,GM0552,2025JJ00,
12710,GM0807,1995JJ00,241
12711,GM0807,1996JJ00,242
12712,GM0807,1997JJ00,
12713,GM0807,1998JJ00,
12714,GM0807,1999JJ00,
12715,GM0807,2000JJ00,
12716,GM0807,2001JJ00,
12717,GM0807,2002JJ00,
12718,GM0807,2003JJ00,
12719,GM0807,2004JJ00,
12720,GM0807,2005JJ00,
12721,GM0807,2006JJ00,
12722,GM0807,2007JJ00,
12723,GM0807,2008JJ00,
12724,GM0807,2009JJ00,
12725,GM0807,2010JJ00,
12726,GM0807,2011JJ00,
12727,GM0807,2012JJ00,
12728,GM0807,2013JJ00,
12729,GM0807,2014JJ00,
12730,GM0807,2015JJ00,
12731,GM0807,2016JJ00,
12732,GM0807,2017JJ00,
12733,GM0807,2018JJ00,
12734,GM0807,2019JJ00,
12735,GM0807,2020JJ00,
12736,GM0807,2021JJ00,
12737,GM0807,2022JJ00,
12738,GM0807,2023JJ00,
12739,GM0807,2024JJ00,
12740,GM0807,2025JJ00,
12741,GM0694,1995JJ00,231
12742,GM0694,1996JJ00,231
12743,GM0694,1997JJ00,233
12744,GM0694,1998JJ00,235
12745,GM0694,1999JJ00,236
12746,GM0694,2000JJ00,235
12747,GM0694,2001JJ00,236
12748,GM0694,2002JJ00,238
12749,GM0694,2003JJ00,236
12750,GM0694,2004JJ00,237
12751,GM0694,2005JJ00,237
12752,GM0694,2006JJ00,237
12753,GM0694,2007JJ00,239
12754,GM0694,2008JJ00,238
12755,GM0694,2009JJ00,237
12756,GM0694,2010JJ00,238
12757,GM0694,2011JJ00,238
12758,GM0694,2012JJ00,239
12759,GM0694,2013JJ00,
12760,GM0694,2014JJ00,
12761,GM0694,2015JJ00,
12762,GM0694,2016JJ00,
12763,GM0694,2017JJ00,
12764,GM0694,2018JJ00,
12765,GM0694,2019JJ00,
12766,GM0694,2020JJ00,
12767,GM0694,2021JJ00,
12768,GM0694,2022JJ00,
12769,GM0694,2023JJ00,
12770,GM0694,2024JJ00,
12771,GM0694,2025JJ00,
12772,GM0418,1995JJ00,670
12773,GM0418,1996JJ00,684
12774,GM0418,1997JJ00,697
12775,GM0418,1998JJ00,707
12776,GM0418,1999JJ00,715
12777,GM0418,2000JJ00,718
12778,GM0418,2001JJ00,723
12779,GM0418,2002JJ00,
12780,GM0418,2003JJ00,
12781,GM0418,2004JJ00,
12782,GM0418,2005JJ00,
12783,GM0418,2006JJ00,
12784,GM0418,2007JJ00,
12785,GM0418,2008JJ00,
12786,GM0418,2009JJ00,
12787,GM0418,2010JJ00,
12788,GM0418,2011JJ00,
12789,GM0418,2012JJ00,
12790,GM0418,2013JJ00,
12791,GM0418,2014JJ00,
12792,GM0418,2015JJ00,
12793,GM0418,2016JJ00,
12794,GM0418,2017JJ00,
12795,GM0418,2018JJ00,
12796,GM0418,2019JJ00,
12797,GM0418,2020JJ00,
12798,GM0418,2021JJ00,
12799,GM0418,2022JJ00,
12800,GM0418,2023JJ00,
12801,GM0418,2024JJ00,
12802,GM0418,2025JJ00,
12803,GM0733,1995JJ00,209
12804,GM0733,1996JJ00,210
12805,GM0733,1997JJ00,211
12806,GM0733,1998JJ00,211
12807,GM0733,1999JJ00,211
12808,GM0733,2000JJ00,210
12809,GM0733,2001JJ00,211
12810,GM0733,2002JJ00,211
12811,GM0733,2003JJ00,211
12812,GM0733,2004JJ00,213
12813,GM0733,2005JJ00,213
12814,GM0733,2006JJ00,214
12815,GM0733,2007JJ00,215
12816,GM0733,2008JJ00,216
12817,GM0733,2009JJ00,217
12818,GM0733,2010JJ00,216
12819,GM0733,2011JJ00,216
12820,GM0733,2012JJ00,216
12821,GM0733,2013JJ00,218
12822,GM0733,2014JJ00,219
12823,GM0733,2015JJ00,220
12824,GM0733,2016JJ00,221
12825,GM0733,2017JJ00,221
12826,GM0733,2018JJ00,221
12827,GM0733,2019JJ00,
12828,GM0733,2020JJ00,
12829,GM0733,2021JJ00,
12830,GM0733,2022JJ00,
12831,GM0733,2023JJ00,
12832,GM0733,2024JJ00,
12833,GM0733,2025JJ00,
12834,GM1705,1995JJ00,
12835,GM1705,1996JJ00,
12836,GM1705,1997JJ00,
12837,GM1705,1998JJ00,
12838,GM1705,1999JJ00,
12839,GM1705,2000JJ00,
12840,GM1705,2001JJ00,
12841,GM1705,2002JJ00,
12842,GM1705,2003JJ00,677
12843,GM1705,2004JJ00,686
12844,GM1705,2005JJ00,688
12845,GM1705,2006JJ00,700
12846,GM1705,2007JJ00,710
12847,GM1705,2008JJ00,714
12848,GM1705,2009JJ00,724
12849,GM1705,2010JJ00,730
12850,GM1705,2011JJ00,733
12851,GM1705,2012JJ00,735
12852,GM1705,2013JJ00,737
12853,GM1705,2014JJ00,736
12854,GM1705,2015JJ00,737
12855,GM1705,2016JJ00,739
12856,GM1705,2017JJ00,742
12857,GM1705,2018JJ00,748
12858,GM1705,2019JJ00,750
12859,GM1705,2020JJ00,752
12860,GM1705,2021JJ00,755
12861,GM1705,2022JJ00,758
12862,GM1705,2023JJ00,762
12863,GM1705,2024JJ00,764
12864,GM1705,2025JJ00,770
12865,GM0553,1995JJ00,1388
12866,GM0553,1996JJ00,1395
12867,GM0553,1997JJ00,1395
12868,GM0553,1998JJ00,1399
12869,GM0553,1999JJ00,1401
12870,GM0553,2000JJ00,1400
12871,GM0553,2001JJ00,1404
12872,GM0553,2002JJ00,1407
12873,GM0553,2003JJ00,1403
12874,GM0553,2004JJ00,1405
12875,GM0553,2005JJ00,1395
12876,GM0553,2006JJ00,1393
12877,GM0553,2007JJ00,1399
12878,GM0553,2008JJ00,1409
12879,GM0553,2009JJ00,1419
12880,GM0553,2010JJ00,1422
12881,GM0553,2011JJ00,1446
12882,GM0553,2012JJ00,1435
12883,GM0553,2013JJ00,1427
12884,GM0553,2014JJ00,1423
12885,GM0553,2015JJ00,1436
12886,GM0553,2016JJ00,1441
12887,GM0553,2017JJ00,1448
12888,GM0553,2018JJ00,1450
12889,GM0553,2019JJ00,1453
12890,GM0553,2020JJ00,1463
12891,GM0553,2021JJ00,1465
12892,GM0553,2022JJ00,1466
12893,GM0553,2023JJ00,1490
12894,GM0553,2024JJ00,1494
12895,GM0553,2025JJ00,1502
12896,GM0808,1995JJ00,125
12897,GM0808,1996JJ00,123
12898,GM0808,1997JJ00,127
12899,GM0808,1998JJ00,128
12900,GM0808,1999JJ00,129
12901,GM0808,2000JJ00,131
12902,GM0808,2001JJ00,132
12903,GM0808,2002JJ00,132
12904,GM0808,2003JJ00,133
12905,GM0808,2004JJ00,133
12906,GM0808,2005JJ00,133
12907,GM0808,2006JJ00,132
12908,GM0808,2007JJ00,133
12909,GM0808,2008JJ00,133
12910,GM0808,2009JJ00,132
12911,GM0808,2010JJ00,131
12912,GM0808,2011JJ00,
12913,GM0808,2012JJ00,
12914,GM0808,2013JJ00,
12915,GM0808,2014JJ00,
12916,GM0808,2015JJ00,
12917,GM0808,2016JJ00,
12918,GM0808,2017JJ00,
12919,GM0808,2018JJ00,
12920,GM0808,2019JJ00,
12921,GM0808,2020JJ00,
12922,GM0808,2021JJ00,
12923,GM0808,2022JJ00,
12924,GM0808,2023JJ00,
12925,GM0808,2024JJ00,
12926,GM0808,2025JJ00,
12927,GM0140,1995JJ00,79
12928,GM0140,1996JJ00,80
12929,GM0140,1997JJ00,81
12930,GM0140,1998JJ00,81
12931,GM0140,1999JJ00,80
12932,GM0140,2000JJ00,81
12933,GM0140,2001JJ00,82
12934,GM0140,2002JJ00,83
12935,GM0140,2003JJ00,83
12936,GM0140,2004JJ00,83
12937,GM0140,2005JJ00,83
12938,GM0140,2006JJ00,83
12939,GM0140,2007JJ00,83
12940,GM0140,2008JJ00,83
12941,GM0140,2009JJ00,84
12942,GM0140,2010JJ00,84
12943,GM0140,2011JJ00,84
12944,GM0140,2012JJ00,84
12945,GM0140,2013JJ00,84
12946,GM0140,2014JJ00,84
12947,GM0140,2015JJ00,83
12948,GM0140,2016JJ00,83
12949,GM0140,2017JJ00,82
12950,GM0140,2018JJ00,
12951,GM0140,2019JJ00,
12952,GM0140,2020JJ00,
12953,GM0140,2021JJ00,
12954,GM0140,2022JJ00,
12955,GM0140,2023JJ00,
12956,GM0140,2024JJ00,
12957,GM0140,2025JJ00,
12958,GM0262,1995JJ00,145
12959,GM0262,1996JJ00,146
12960,GM0262,1997JJ00,147
12961,GM0262,1998JJ00,148
12962,GM0262,1999JJ00,149
12963,GM0262,2000JJ00,150
12964,GM0262,2001JJ00,150
12965,GM0262,2002JJ00,152
12966,GM0262,2003JJ00,152
12967,GM0262,2004JJ00,152
12968,GM0262,2005JJ00,154
12969,GM0262,2006JJ00,154
12970,GM0262,2007JJ00,154
12971,GM0262,2008JJ00,155
12972,GM0262,2009JJ00,156
12973,GM0262,2010JJ00,157
12974,GM0262,2011JJ00,156
12975,GM0262,2012JJ00,156
12976,GM0262,2013JJ00,156
12977,GM0262,2014JJ00,156
12978,GM0262,2015JJ00,156
12979,GM0262,2016JJ00,156
12980,GM0262,2017JJ00,157
12981,GM0262,2018JJ00,158
12982,GM0262,2019JJ00,158
12983,GM0262,2020JJ00,158
12984,GM0262,2021JJ00,159
12985,GM0262,2022JJ00,160
12986,GM0262,2023JJ00,161
12987,GM0262,2024JJ00,161
12988,GM0262,2025JJ00,161
12989,GM0329,1995JJ00,335
12990,GM0329,1996JJ00,335
12991,GM0329,1997JJ00,338
12992,GM0329,1998JJ00,342
12993,GM0329,1999JJ00,341
12994,GM0329,2000JJ00,337
12995,GM0329,2001JJ00,336
12996,GM0329,2002JJ00,337
12997,GM0329,2003JJ00,333
12998,GM0329,2004JJ00,334
12999,GM0329,2005JJ00,334
13000,GM0329,2006JJ00,332
13001,GM0329,2007JJ00,329
13002,GM0329,2008JJ00,331
13003,GM0329,2009JJ00,338
13004,GM0329,2010JJ00,340
13005,GM0329,2011JJ00,
13006,GM0329,2012JJ00,
13007,GM0329,2013JJ00,
13008,GM0329,2014JJ00,
13009,GM0329,2015JJ00,
13010,GM0329,2016JJ00,
13011,GM0329,2017JJ00,
13012,GM0329,2018JJ00,
13013,GM0329,2019JJ00,
13014,GM0329,2020JJ00,
13015,GM0329,2021JJ00,
13016,GM0329,2022JJ00,
13017,GM0329,2023JJ00,
13018,GM0329,2024JJ00,
13019,GM0329,2025JJ00,
13020,GM0809,1995JJ00,433
13021,GM0809,1996JJ00,433
13022,GM0809,1997JJ00,446
13023,GM0809,1998JJ00,446
13024,GM0809,1999JJ00,447
13025,GM0809,2000JJ00,451
13026,GM0809,2001JJ00,453
13027,GM0809,2002JJ00,456
13028,GM0809,2003JJ00,459
13029,GM0809,2004JJ00,459
13030,GM0809,2005JJ00,458
13031,GM0809,2006JJ00,455
13032,GM0809,2007JJ00,456
13033,GM0809,2008JJ00,456
13034,GM0809,2009JJ00,457
13035,GM0809,2010JJ00,459
13036,GM0809,2011JJ00,458
13037,GM0809,2012JJ00,460
13038,GM0809,2013JJ00,460
13039,GM0809,2014JJ00,460
13040,GM0809,2015JJ00,458
13041,GM0809,2016JJ00,458
13042,GM0809,2017JJ00,462
13043,GM0809,2018JJ00,463
13044,GM0809,2019JJ00,467
13045,GM0809,2020JJ00,469
13046,GM0809,2021JJ00,471
13047,GM0809,2022JJ00,476
13048,GM0809,2023JJ00,477
13049,GM0809,2024JJ00,478
13050,GM0809,2025JJ00,484
13051,GM0330,1995JJ00,588
13052,GM0330,1996JJ00,593
13053,GM0330,1997JJ00,582
13054,GM0330,1998JJ00,577
13055,GM0330,1999JJ00,575
13056,GM0330,2000JJ00,574
13057,GM0330,2001JJ00,570
13058,GM0330,2002JJ00,
13059,GM0330,2003JJ00,
13060,GM0330,2004JJ00,
13061,GM0330,2005JJ00,
13062,GM0330,2006JJ00,
13063,GM0330,2007JJ00,
13064,GM0330,2008JJ00,
13065,GM0330,2009JJ00,
13066,GM0330,2010JJ00,
13067,GM0330,2011JJ00,
13068,GM0330,2012JJ00,
13069,GM0330,2013JJ00,
13070,GM0330,2014JJ00,
13071,GM0330,2015JJ00,
13072,GM0330,2016JJ00,
13073,GM0330,2017JJ00,
13074,GM0330,2018JJ00,
13075,GM0330,2019JJ00,
13076,GM0330,2020JJ00,
13077,GM0330,2021JJ00,
13078,GM0330,2022JJ00,
13079,GM0330,2023JJ00,
13080,GM0330,2024JJ00,
13081,GM0330,2025JJ00,
13082,GM0331,1995JJ00,173
13083,GM0331,1996JJ00,174
13084,GM0331,1997JJ00,176
13085,GM0331,1998JJ00,176
13086,GM0331,1999JJ00,177
13087,GM0331,2000JJ00,178
13088,GM0331,2001JJ00,180
13089,GM0331,2002JJ00,180
13090,GM0331,2003JJ00,181
13091,GM0331,2004JJ00,183
13092,GM0331,2005JJ00,184
13093,GM0331,2006JJ00,184
13094,GM0331,2007JJ00,185
13095,GM0331,2008JJ00,186
13096,GM0331,2009JJ00,187
13097,GM0331,2010JJ00,187
13098,GM0331,2011JJ00,186
13099,GM0331,2012JJ00,185
13100,GM0331,2013JJ00,185
13101,GM0331,2014JJ00,185
13102,GM0331,2015JJ00,186
13103,GM0331,2016JJ00,187
13104,GM0331,2017JJ00,188
13105,GM0331,2018JJ00,190
13106,GM0331,2019JJ00,192
13107,GM0331,2020JJ00,191
13108,GM0331,2021JJ00,191
13109,GM0331,2022JJ00,192
13110,GM0331,2023JJ00,195
13111,GM0331,2024JJ00,195
13112,GM0331,2025JJ00,196
13113,GM0024,1995JJ00,100
13114,GM0024,1996JJ00,100
13115,GM0024,1997JJ00,100
13116,GM0024,1998JJ00,100
13117,GM0024,1999JJ00,100
13118,GM0024,2000JJ00,100
13119,GM0024,2001JJ00,100
13120,GM0024,2002JJ00,100
13121,GM0024,2003JJ00,100
13122,GM0024,2004JJ00,100
13123,GM0024,2005JJ00,99
13124,GM0024,2006JJ00,98
13125,GM0024,2007JJ00,97
13126,GM0024,2008JJ00,96
13127,GM0024,2009JJ00,95
13128,GM0024,2010JJ00,94
13129,GM0024,2011JJ00,94
13130,GM0024,2012JJ00,93
13131,GM0024,2013JJ00,93
13132,GM0024,2014JJ00,92
13133,GM0024,2015JJ00,91
13134,GM0024,2016JJ00,90
13135,GM0024,2017JJ00,89
13136,GM0024,2018JJ00,88
13137,GM0024,2019JJ00,87
13138,GM0024,2020JJ00,86
13139,GM0024,2021JJ00,
13140,GM0024,2022JJ00,
13141,GM0024,2023JJ00,
13142,GM0024,2024JJ00,
13143,GM0024,2025JJ00,
13144,GM0168,1995JJ00,229
13145,GM0168,1996JJ00,229
13146,GM0168,1997JJ00,229
13147,GM0168,1998JJ00,228
13148,GM0168,1999JJ00,225
13149,GM0168,2000JJ00,227
13150,GM0168,2001JJ00,230
13151,GM0168,2002JJ00,229
13152,GM0168,2003JJ00,228
13153,GM0168,2004JJ00,227
13154,GM0168,2005JJ00,227
13155,GM0168,2006JJ00,227
13156,GM0168,2007JJ00,227
13157,GM0168,2008JJ00,227
13158,GM0168,2009JJ00,228
13159,GM0168,2010JJ00,229
13160,GM0168,2011JJ00,229
13161,GM0168,2012JJ00,229
13162,GM0168,2013JJ00,228
13163,GM0168,2014JJ00,229
13164,GM0168,2015JJ00,227
13165,GM0168,2016JJ00,227
13166,GM0168,2017JJ00,228
13167,GM0168,2018JJ00,228
13168,GM0168,2019JJ00,229
13169,GM0168,2020JJ00,230
13170,GM0168,2021JJ00,232
13171,GM0168,2022JJ00,234
13172,GM0168,2023JJ00,237
13173,GM0168,2024JJ00,237
13174,GM0168,2025JJ00,238
13175,GM0810,1995JJ00,128
13176,GM0810,1996JJ00,127
13177,GM0810,1997JJ00,
13178,GM0810,1998JJ00,
13179,GM0810,1999JJ00,
13180,GM0810,2000JJ00,
13181,GM0810,2001JJ00,
13182,GM0810,2002JJ00,
13183,GM0810,2003JJ00,
13184,GM0810,2004JJ00,
13185,GM0810,2005JJ00,
13186,GM0810,2006JJ00,
13187,GM0810,2007JJ00,
13188,GM0810,2008JJ00,
13189,GM0810,2009JJ00,
13190,GM0810,2010JJ00,
13191,GM0810,2011JJ00,
13192,GM0810,2012JJ00,
13193,GM0810,2013JJ00,
13194,GM0810,2014JJ00,
13195,GM0810,2015JJ00,
13196,GM0810,2016JJ00,
13197,GM0810,2017JJ00,
13198,GM0810,2018JJ00,
13199,GM0810,2019JJ00,
13200,GM0810,2020JJ00,
13201,GM0810,2021JJ00,
13202,GM0810,2022JJ00,
13203,GM0810,2023JJ00,
13204,GM0810,2024JJ00,
13205,GM0810,2025JJ00,
13206,GM0811,1995JJ00,166
13207,GM0811,1996JJ00,166
13208,GM0811,1997JJ00,
13209,GM0811,1998JJ00,
13210,GM0811,1999JJ00,
13211,GM0811,2000JJ00,
13212,GM0811,2001JJ00,
13213,GM0811,2002JJ00,
13214,GM0811,2003JJ00,
13215,GM0811,2004JJ00,
13216,GM0811,2005JJ00,
13217,GM0811,2006JJ00,
13218,GM0811,2007JJ00,
13219,GM0811,2008JJ00,
13220,GM0811,2009JJ00,
13221,GM0811,2010JJ00,
13222,GM0811,2011JJ00,
13223,GM0811,2012JJ00,
13224,GM0811,2013JJ00,
13225,GM0811,2014JJ00,
13226,GM0811,2015JJ00,
13227,GM0811,2016JJ00,
13228,GM0811,2017JJ00,
13229,GM0811,2018JJ00,
13230,GM0811,2019JJ00,
13231,GM0811,2020JJ00,
13232,GM0811,2021JJ00,
13233,GM0811,2022JJ00,
13234,GM0811,2023JJ00,
13235,GM0811,2024JJ00,
13236,GM0811,2025JJ00,
13237,GM0332,1995JJ00,232
13238,GM0332,1996JJ00,233
13239,GM0332,1997JJ00,233
13240,GM0332,1998JJ00,232
13241,GM0332,1999JJ00,230
13242,GM0332,2000JJ00,231
13243,GM0332,2001JJ00,230
13244,GM0332,2002JJ00,229
13245,GM0332,2003JJ00,231
13246,GM0332,2004JJ00,235
13247,GM0332,2005JJ00,236
13248,GM0332,2006JJ00,
13249,GM0332,2007JJ00,
13250,GM0332,2008JJ00,
13251,GM0332,2009JJ00,
13252,GM0332,2010JJ00,
13253,GM0332,2011JJ00,
13254,GM0332,2012JJ00,
13255,GM0332,2013JJ00,
13256,GM0332,2014JJ00,
13257,GM0332,2015JJ00,
13258,GM0332,2016JJ00,
13259,GM0332,2017JJ00,
13260,GM0332,2018JJ00,
13261,GM0332,2019JJ00,
13262,GM0332,2020JJ00,
13263,GM0332,2021JJ00,
13264,GM0332,2022JJ00,
13265,GM0332,2023JJ00,
13266,GM0332,2024JJ00,
13267,GM0332,2025JJ00,
13268,GM0333,1995JJ00,1453
13269,GM0333,1996JJ00,1457
13270,GM0333,1997JJ00,1456
13271,GM0333,1998JJ00,1449
13272,GM0333,1999JJ00,1441
13273,GM0333,2000JJ00,1440
13274,GM0333,2001JJ00,1476
13275,GM0333,2002JJ00,1470
13276,GM0333,2003JJ00,1471
13277,GM0333,2004JJ00,1465
13278,GM0333,2005JJ00,1462
13279,GM0333,2006JJ00,1454
13280,GM0333,2007JJ00,1448
13281,GM0333,2008JJ00,1447
13282,GM0333,2009JJ00,1458
13283,GM0333,2010JJ00,1453
13284,GM0333,2011JJ00,
13285,GM0333,2012JJ00,
13286,GM0333,2013JJ00,
13287,GM0333,2014JJ00,
13288,GM0333,2015JJ00,
13289,GM0333,2016JJ00,
13290,GM0333,2017JJ00,
13291,GM0333,2018JJ00,
13292,GM0333,2019JJ00,
13293,GM0333,2020JJ00,
13294,GM0333,2021JJ00,
13295,GM0333,2022JJ00,
13296,GM0333,2023JJ00,
13297,GM0333,2024JJ00,
13298,GM0333,2025JJ00,
13299,GM0334,1995JJ00,234
13300,GM0334,1996JJ00,236
13301,GM0334,1997JJ00,237
13302,GM0334,1998JJ00,237
13303,GM0334,1999JJ00,240
13304,GM0334,2000JJ00,241
13305,GM0334,2001JJ00,
13306,GM0334,2002JJ00,
